,i,r̄,Mfac,rFac,f1,f2,f3,f4,pa,Sα,phaseAmplitude,t_char,rBLR,FHWM
67970,2,5,1,2,1,2,3,4,4,4,4,1,1,1
16107,3,3,5,3,3,3,5,5,5,3,2,3,3,1
40061,2,5,1,5,1,4,2,4,3,3,2,1,1,1
57785,5,1,2,2,3,4,4,2,5,5,1,1,1,1
109038,2,5,2,1,5,1,5,1,3,5,2,2,2,1
59044,3,5,5,5,1,4,2,1,5,1,1,4,4,1
13381,3,3,1,5,3,1,3,5,1,1,2,1,1,1
134397,3,5,1,5,4,4,2,5,5,2,1,1,1,1
42593,4,2,2,4,3,1,5,3,1,2,1,1,1,1
35297,5,5,5,5,3,5,5,1,5,3,2,4,5,1
30447,5,3,5,5,3,1,1,5,5,5,1,2,3,1
112236,5,2,2,2,4,4,5,2,4,2,1,1,1,1
80007,1,1,3,2,4,4,3,2,2,4,1,1,1,1
42394,4,3,1,1,3,1,4,4,1,1,2,1,1,1
103961,1,2,5,1,3,2,4,2,3,1,1,2,2,1
37771,4,1,1,2,2,3,2,3,1,5,1,1,1,1
41762,2,1,1,4,5,2,3,5,4,1,1,1,1,1
97304,2,1,5,3,5,5,3,2,3,1,1,1,1,1
43957,1,1,4,1,4,3,5,5,4,2,1,1,1,1
91812,5,3,1,1,2,3,5,5,4,2,2,1,1,1
4488,1,1,5,5,5,1,3,1,5,3,1,1,1,1
14112,3,3,3,1,5,3,3,1,1,1,1,1,2,1
139590,3,2,2,4,4,3,5,4,5,2,1,1,1,1
20936,3,5,5,3,5,3,3,1,1,3,2,4,5,1
55832,5,3,1,1,3,1,1,4,2,4,2,1,1,1
103540,2,1,2,1,5,5,3,1,1,1,1,1,1,1
2166,1,1,3,3,1,5,1,1,3,5,1,1,1,1
16230,3,3,5,3,5,3,1,3,1,1,1,2,3,1
137423,4,4,4,5,5,1,1,1,5,5,1,2,2,1
18307,3,5,1,5,5,3,1,5,1,1,2,1,1,1
124327,3,1,4,4,1,1,5,2,1,3,1,1,1,1
50451,5,2,3,1,5,3,2,5,4,2,1,1,1,1
94380,5,3,4,1,1,2,5,5,2,4,1,2,2,1
131649,2,5,5,3,3,5,2,3,4,4,3,4,5,1
24594,5,1,5,1,1,1,3,1,1,3,1,1,1,4
10882,3,1,5,1,3,5,5,3,5,5,1,1,1,3
46186,2,2,4,2,4,1,2,2,1,5,2,2,2,1
87072,3,3,2,3,1,3,2,3,2,2,1,1,1,1
26356,5,3,1,1,3,3,3,5,3,1,1,1,1,1
70646,5,4,1,3,3,2,4,5,4,3,2,1,1,1
54920,4,4,2,1,1,1,4,5,3,2,2,1,2,1
140306,5,1,1,3,3,2,5,1,4,4,1,1,1,1
124657,2,4,5,1,5,5,2,1,2,1,1,3,4,1
42610,2,5,5,3,5,2,4,2,1,4,2,4,5,1
56206,5,2,5,2,1,3,1,1,1,2,2,2,2,1
2897,1,1,3,5,3,5,3,1,1,5,1,1,1,1
94279,3,4,5,2,2,1,1,3,3,2,2,2,3,1
92389,1,3,4,2,3,3,3,2,4,3,2,2,2,1
142054,1,1,3,2,2,1,5,1,3,2,1,1,1,1
8875,3,1,1,5,5,3,5,1,3,3,1,1,1,5
63640,4,4,4,3,4,3,4,5,4,5,1,2,3,1
83358,4,4,4,2,5,1,1,1,2,4,1,2,3,1
50757,4,5,2,2,1,5,4,2,5,5,1,2,2,1
31916,5,5,1,5,1,3,5,1,3,3,2,1,1,1
29779,5,3,5,3,1,1,5,3,1,1,1,2,3,1
137909,5,4,5,5,1,2,4,5,3,5,2,3,3,1
87716,5,2,2,3,4,2,1,5,1,2,1,1,1,1
94393,3,5,4,5,2,2,1,2,1,3,3,3,4,1
102435,2,2,3,3,3,4,4,4,4,2,2,1,2,1
88562,5,3,3,3,3,3,1,4,3,2,1,1,2,1
13746,3,3,3,1,1,1,5,3,5,5,1,1,2,1
77026,4,1,4,1,2,1,1,2,1,4,1,1,1,1
13407,3,3,1,5,3,1,5,5,5,1,2,1,1,1
99599,2,2,3,4,4,4,4,5,5,1,1,1,2,1
70316,4,1,1,4,4,5,2,3,2,3,1,1,1,2
54913,2,2,5,3,2,5,3,5,2,3,2,1,2,1
135092,4,3,2,3,1,4,3,4,4,3,1,1,1,1
8660,3,1,1,5,3,3,1,1,1,1,1,1,1,2
92232,1,3,5,3,3,2,4,4,1,3,2,2,3,1
88090,3,5,3,1,2,4,4,4,1,4,3,2,3,1
34899,5,5,5,3,5,5,1,1,5,3,2,4,5,1
727,1,1,1,3,3,1,5,3,5,5,1,1,1,1
81770,5,4,2,5,4,5,4,5,3,2,1,1,1,1
108502,2,4,3,2,4,1,4,2,2,4,2,2,3,1
105170,1,3,5,4,3,1,1,1,4,5,1,2,2,1
98892,3,3,4,1,5,1,1,1,4,1,2,2,2,1
50586,1,2,2,3,1,1,1,3,3,1,1,1,1,1
126015,1,2,1,1,3,5,4,3,1,1,1,1,1,1
130183,3,5,3,2,2,5,1,5,4,4,4,2,2,1
77342,2,5,1,4,5,5,4,5,1,2,3,1,1,1
30793,5,5,1,1,1,1,3,1,5,1,2,1,1,1
58987,5,2,3,4,5,1,3,5,3,1,1,1,1,1
39192,4,2,4,4,5,4,4,1,1,1,1,2,2,1
17410,3,5,1,3,1,1,5,3,3,1,2,1,1,1
116753,4,5,2,4,3,2,3,2,4,3,2,2,2,1
31732,5,5,1,3,5,3,1,5,5,5,2,1,1,1
129235,2,4,4,3,2,5,2,4,3,2,2,2,3,1
71847,4,3,2,5,4,1,4,4,3,4,2,1,1,1
27937,5,3,3,1,3,3,5,3,5,3,1,1,2,1
71831,4,5,4,2,3,2,3,1,3,3,1,3,4,1
52572,4,2,5,3,3,2,3,1,1,1,1,1,2,1
54114,2,5,1,1,3,2,1,3,1,5,3,1,1,1
94459,2,5,2,1,3,3,2,4,1,2,3,1,2,1
110538,5,2,3,4,1,4,5,1,3,1,1,1,1,1
128740,3,3,5,2,5,2,4,1,1,5,1,2,2,1
65584,2,1,5,1,2,3,3,3,5,5,1,1,1,1
32464,5,5,3,1,1,5,1,1,3,1,3,2,3,1
18543,3,5,3,1,1,5,3,3,5,1,2,2,3,1
142939,4,4,4,1,4,2,4,3,5,5,1,2,3,1
136991,4,1,1,3,1,4,4,3,5,4,1,1,1,1
102483,5,4,2,1,4,3,3,4,3,1,2,1,2,1
87777,3,4,4,1,1,1,3,1,4,5,2,3,3,1
94691,2,5,5,3,1,3,1,4,4,5,2,3,5,1
113813,1,3,4,4,1,5,1,3,3,1,1,2,2,1
11243,3,1,5,3,3,1,1,1,3,5,1,1,1,2
61468,5,3,2,2,2,3,5,1,2,5,1,1,1,1
127267,4,2,1,4,2,1,1,3,1,5,2,1,1,1
82525,5,3,4,2,3,2,3,2,5,2,1,2,3,1
82041,5,4,5,1,3,3,4,4,3,1,2,3,3,1
32161,5,5,1,5,3,5,5,3,5,1,2,1,1,1
32648,5,5,3,1,3,5,1,1,5,1,2,2,3,1
24839,5,1,5,1,3,3,3,5,3,1,1,1,1,3
46722,4,2,5,1,3,1,5,1,2,1,1,2,2,1
53220,4,1,1,3,1,2,1,1,5,3,1,1,1,1
33977,5,5,5,1,1,3,1,3,5,3,2,4,5,1
107995,5,2,3,1,3,5,3,2,1,3,1,1,1,1
128426,5,4,5,2,3,4,1,5,3,1,2,3,4,1
76595,5,5,5,3,4,4,4,4,1,3,2,4,5,1
10343,3,1,3,5,3,5,5,1,5,5,1,1,1,3
105202,3,5,3,2,3,5,4,3,4,3,2,3,3,1
140051,2,5,5,3,3,2,5,4,5,5,2,4,5,1
135143,2,5,5,3,2,5,5,1,4,3,2,3,4,1
53333,4,4,3,1,1,4,5,1,1,2,2,2,2,1
10197,3,1,3,5,3,1,3,3,1,3,1,1,1,5
141092,3,5,2,2,4,4,2,3,5,1,1,1,2,1
70510,2,5,3,4,2,2,5,4,2,2,2,3,3,1
53682,2,3,3,1,2,4,2,5,3,1,2,1,2,1
140856,1,2,2,3,2,3,1,3,3,3,1,1,1,1
20282,3,5,5,1,3,5,1,3,3,1,2,4,5,1
143182,4,1,3,5,2,1,2,1,2,1,1,1,1,1
75731,2,3,5,4,2,2,4,1,4,4,1,2,3,1
71877,3,3,1,2,5,3,5,5,2,4,2,1,1,1
141075,2,1,1,4,1,5,4,5,3,5,1,1,1,1
139354,5,5,3,5,1,2,4,2,4,4,3,3,3,1
87803,3,3,4,2,5,3,2,1,5,2,1,2,2,1
28830,5,3,3,5,1,5,3,1,5,5,1,1,2,1
43069,2,3,4,2,3,5,2,5,5,5,1,2,2,1
60027,2,5,1,5,2,1,2,3,4,5,2,1,1,1
125554,4,1,1,4,1,5,4,5,1,3,1,1,1,1
101528,5,4,2,3,2,4,3,4,2,1,2,2,2,1
46422,5,5,3,5,5,2,2,3,3,1,2,2,3,1
63220,1,3,2,5,3,4,2,1,4,5,1,1,1,1
58555,4,3,3,2,1,4,4,5,1,4,2,2,2,1
39231,1,3,3,2,3,2,1,1,2,5,1,2,2,1
73894,1,4,4,5,3,2,2,1,2,5,1,2,3,1
132254,3,2,4,5,5,5,3,1,5,4,1,2,2,1
36451,3,3,2,5,3,5,3,2,1,5,2,1,1,1
57898,3,2,4,5,2,3,5,5,5,1,1,1,2,1
120812,4,4,2,3,5,4,4,3,1,1,2,1,1,1
57211,4,4,5,5,1,3,1,5,3,1,1,3,4,1
135501,5,4,5,1,4,3,3,3,1,3,2,3,4,1
10458,3,1,3,5,5,3,5,1,1,1,1,1,1,2
86194,3,2,1,3,2,2,5,1,3,2,1,1,1,1
1610,1,1,3,1,1,3,3,3,1,1,1,1,1,1
73171,2,1,2,2,5,2,4,1,4,5,1,1,1,1
136607,3,4,5,5,3,5,2,5,2,2,1,3,4,1
29919,5,3,5,3,3,1,1,3,1,5,1,2,3,1
95553,5,3,5,4,3,3,4,5,2,4,1,2,3,1
126140,5,1,4,1,4,4,1,3,4,2,1,1,1,1
105047,3,1,4,4,5,2,3,3,1,5,1,1,1,2
138787,5,2,2,1,5,2,3,1,3,2,1,1,1,1
41233,1,1,2,1,4,5,3,1,3,3,1,1,1,1
119376,2,5,1,2,3,5,3,5,1,3,4,1,1,1
135346,4,4,4,5,2,5,4,1,5,4,1,3,3,1
98983,4,4,1,2,1,5,4,4,1,1,2,1,1,1
94147,5,2,5,1,5,3,4,2,1,5,1,1,1,1
84177,4,4,4,5,5,2,1,3,5,4,1,2,3,1
14215,3,3,3,3,1,1,1,3,3,5,2,1,2,1
92094,3,4,1,3,2,3,3,2,1,4,3,1,1,1
92898,2,4,2,5,4,1,1,2,3,4,2,2,2,1
66262,1,1,1,1,5,4,4,1,2,3,1,1,1,1
54084,5,4,5,3,1,1,3,1,5,3,1,2,3,1
42769,2,2,4,5,2,1,2,4,5,1,1,1,1,1
31595,5,5,1,3,3,5,1,1,5,3,2,1,1,1
13074,3,3,1,3,5,3,3,3,5,3,1,1,1,1
28877,5,3,3,5,3,1,1,3,3,1,1,1,2,1
77333,1,1,4,5,3,2,4,4,2,5,1,1,1,1
17403,3,5,1,3,1,1,5,1,3,3,2,1,1,1
120533,4,1,4,5,3,3,2,4,5,3,1,1,1,1
7117,1,3,5,3,5,5,1,5,3,1,1,2,3,1
84488,4,3,1,3,4,3,1,3,1,5,2,1,1,1
79018,5,5,1,4,4,5,3,4,5,1,2,1,1,1
122767,4,2,3,1,1,1,2,5,3,5,1,1,1,1
93448,3,2,3,4,4,5,1,4,4,5,1,1,1,1
60574,3,4,1,5,2,5,1,3,4,1,2,1,1,1
89659,4,1,5,3,4,1,3,2,3,1,1,1,1,2
33431,5,5,3,5,1,1,5,5,1,1,2,2,3,1
135995,1,5,4,2,4,5,1,1,4,5,1,2,3,1
357,1,1,1,1,5,1,3,3,5,5,1,1,1,1
107326,3,1,2,3,4,3,1,5,5,4,1,1,1,1
43899,1,1,2,2,2,2,3,2,4,1,1,1,1,1
35444,5,5,5,5,5,5,1,5,1,1,2,4,5,1
107815,3,3,3,3,2,4,1,3,3,2,2,1,2,1
20107,3,5,5,1,1,5,1,5,1,3,2,4,5,1
15584,3,3,5,1,3,5,1,5,1,5,2,2,3,1
38184,1,2,2,3,5,2,5,2,1,2,1,1,1,1
129825,3,1,4,5,3,3,2,2,3,3,1,1,1,1
28497,5,3,3,3,3,5,5,3,1,1,1,1,2,1
58901,3,4,4,2,2,1,5,2,4,3,2,2,3,1
102478,3,3,1,5,3,5,1,5,4,5,2,1,1,1
76867,2,2,5,2,1,2,4,2,3,3,1,1,2,1
82372,5,3,4,5,4,3,1,5,3,4,1,1,2,1
40471,3,1,1,3,1,1,1,2,4,1,1,1,1,1
124487,4,3,5,2,2,4,1,5,1,4,2,2,2,1
2595,1,1,3,5,1,1,1,3,1,3,1,1,1,1
136451,5,4,2,4,5,2,3,4,3,3,2,1,2,1
38060,4,3,5,4,4,3,1,4,5,1,1,2,3,1
35017,5,5,5,5,1,3,1,3,3,3,3,4,5,1
67664,3,2,2,1,3,5,4,1,4,1,1,1,1,1
113314,3,3,4,4,1,4,3,2,1,5,2,2,3,1
9097,3,1,3,1,1,5,5,1,1,3,1,1,1,2
141394,4,2,2,5,3,2,4,5,2,2,1,1,1,1
46399,4,4,1,3,4,2,4,1,1,3,2,1,1,1
70334,2,2,4,5,4,4,3,1,4,2,1,1,1,1
131443,5,3,2,1,2,2,1,5,3,5,1,1,1,1
63301,1,1,5,5,2,1,1,3,5,2,1,1,1,1
135075,1,2,5,2,5,2,2,5,3,5,1,1,2,1
26401,5,3,1,1,3,5,3,3,1,1,1,1,1,1
3949,1,1,5,3,3,5,5,5,5,3,1,1,1,1
75185,4,3,1,1,4,5,2,3,4,4,2,1,1,1
8172,3,1,1,3,3,3,3,3,3,1,1,1,1,3
74216,1,1,4,5,5,5,3,1,5,5,1,1,1,1
5406,1,3,1,5,3,1,5,5,5,5,1,1,1,1
59843,2,5,3,2,4,5,2,4,3,3,2,2,3,1
93765,1,5,5,5,3,2,3,4,5,5,1,3,5,1
36515,3,3,5,5,1,4,4,3,4,4,2,2,3,1
2091,1,1,3,3,1,1,5,1,5,5,1,1,1,1
63774,4,4,5,4,2,3,1,4,4,5,3,3,4,1
78413,4,5,4,1,2,3,5,4,2,4,1,4,4,1
97368,1,1,4,2,4,2,1,3,2,4,1,1,1,1
101633,1,4,3,2,4,5,3,2,4,1,2,2,2,1
55668,5,4,5,3,5,3,4,2,5,3,1,3,4,1
23892,5,1,3,3,3,5,3,3,1,3,1,1,1,5
103639,4,2,3,5,4,4,5,4,3,5,2,1,1,1
95072,3,5,4,4,3,3,5,3,2,3,2,4,4,1
30712,5,3,5,5,5,3,5,3,5,3,1,2,3,1
34664,5,5,5,3,3,1,5,5,5,1,2,4,5,1
16393,3,3,5,5,1,3,1,1,5,3,2,2,3,1
30268,5,3,5,5,1,1,3,1,1,1,1,2,3,1
106812,5,5,4,5,2,2,5,5,4,4,3,3,4,1
116778,3,2,1,4,4,1,4,3,1,3,2,1,1,1
125413,3,1,2,2,1,4,2,3,1,3,1,1,1,1
76004,5,3,2,4,5,2,5,3,2,4,1,1,1,1
143265,4,1,1,2,4,4,2,1,5,4,1,1,1,2
90554,4,1,1,3,5,2,3,2,1,2,1,1,1,1
18574,3,5,3,1,3,1,1,1,1,5,2,2,3,1
17900,3,5,1,5,1,1,3,1,5,5,2,1,1,1
140889,4,4,4,3,3,1,1,1,3,2,1,2,3,1
134949,1,3,3,4,1,4,3,2,5,2,1,2,2,1
32795,5,5,3,1,5,3,3,5,5,1,2,2,3,1
30431,5,3,5,5,3,1,1,1,3,5,1,2,3,1
108970,5,1,2,3,4,3,2,3,1,4,1,1,1,1
83527,3,3,4,2,3,3,5,5,2,1,2,2,2,1
58010,2,1,1,4,1,1,4,1,5,4,1,1,1,1
74365,3,5,1,1,3,1,2,3,3,5,1,1,1,1
109313,1,3,4,5,4,3,1,4,3,2,2,1,2,1
103977,4,1,3,3,2,2,5,5,3,2,1,1,1,1
99163,4,3,1,4,1,5,2,4,4,1,2,1,1,1
16683,3,3,5,5,5,1,1,3,5,3,1,2,3,1
71982,4,1,4,5,3,4,2,5,4,1,1,1,1,2
35929,4,4,5,2,4,5,1,2,4,1,2,2,3,1
33104,5,5,3,3,3,3,1,1,3,3,2,2,3,1
26948,5,3,1,3,3,5,5,3,3,1,1,1,1,1
2934,1,1,3,5,5,1,1,1,1,5,1,1,1,1
135221,5,2,5,5,3,4,3,5,4,4,1,2,2,1
88042,3,2,2,3,4,5,2,4,3,3,2,1,1,1
24685,5,1,5,1,1,3,5,5,5,1,1,1,1,2
37363,2,3,1,3,2,2,5,3,5,5,2,1,1,1
49107,4,1,5,4,5,3,2,1,5,3,1,1,1,1
67895,2,2,4,5,3,2,2,2,1,5,1,1,1,1
72609,2,2,4,5,3,3,3,2,3,1,1,1,1,1
14443,3,3,3,3,3,1,5,5,3,3,2,2,2,1
103680,2,1,4,5,2,2,3,3,4,2,1,1,1,1
72918,5,2,2,2,5,3,5,5,1,5,1,1,1,1
130,1,1,1,1,1,5,3,3,5,3,1,1,1,1
98765,2,2,5,5,4,5,4,5,1,1,1,1,2,1
109557,2,4,4,1,2,5,5,4,2,5,2,3,3,1
52533,2,4,3,4,3,5,1,2,2,4,2,2,3,1
102511,5,1,4,3,2,4,1,1,5,1,1,1,1,2
18469,3,5,3,1,1,3,1,1,5,5,3,2,3,1
81237,3,4,1,1,3,5,3,4,4,3,2,1,1,1
585,1,1,1,3,1,3,3,1,5,3,1,1,1,1
926,1,1,1,3,5,3,1,5,1,5,1,1,1,1
5290,1,3,1,3,5,5,5,5,5,1,1,1,1,1
53445,5,3,2,4,5,1,4,3,2,5,1,1,1,1
68639,5,2,1,1,5,3,2,1,2,3,1,1,1,1
66155,2,2,3,4,1,2,5,4,5,3,1,1,1,1
51110,5,3,3,3,1,2,1,4,5,1,1,1,2,1
44581,3,3,1,4,1,5,2,2,3,4,2,1,1,1
76058,3,4,3,5,5,2,1,1,4,3,2,2,3,1
67745,2,5,3,4,1,3,2,1,2,4,2,2,2,1
65716,5,1,3,5,5,2,4,4,5,2,1,1,1,1
127686,1,1,5,4,3,1,3,1,5,1,1,1,1,1
106617,5,5,4,4,4,5,1,4,3,3,1,2,3,1
17668,3,5,1,3,3,5,3,1,1,1,2,1,1,1
56265,3,2,1,5,2,5,2,2,1,3,1,1,1,1
86917,1,2,3,4,4,1,5,1,1,4,1,1,1,1
140455,3,1,1,1,1,3,4,5,1,1,1,1,1,1
7528,3,1,1,1,1,5,3,1,1,3,1,1,1,2
115360,2,1,2,1,3,4,4,4,3,4,1,1,1,1
68663,4,3,5,1,4,2,2,4,5,5,1,2,2,1
140111,4,4,2,3,3,1,4,3,3,4,1,2,2,1
132922,5,3,3,5,4,1,2,2,2,3,1,1,2,1
60107,2,4,4,3,3,4,4,1,3,5,2,3,3,1
13944,3,3,3,1,3,3,3,1,3,5,1,2,2,1
15235,3,3,3,5,5,5,1,3,3,3,1,1,2,1
22802,5,1,1,5,3,3,1,5,3,5,1,1,1,3
121638,3,4,5,5,3,1,1,4,2,2,2,2,3,1
95502,3,3,5,4,4,5,4,1,4,3,1,3,3,1
27408,5,3,1,5,3,3,5,1,1,3,1,1,1,1
63210,1,1,4,4,2,1,2,5,3,5,1,1,1,1
132874,1,4,4,1,1,3,2,1,1,1,1,2,3,1
65861,1,4,5,3,2,3,4,2,1,3,2,3,4,1
24887,5,1,5,1,3,5,3,3,1,1,1,1,1,3
49588,2,3,4,5,4,5,4,3,5,4,2,2,2,1
114252,4,3,5,3,2,2,5,1,5,4,1,3,3,1
86348,5,5,4,1,4,2,1,3,5,2,1,2,3,1
126868,5,5,4,1,3,5,3,1,4,3,3,3,3,1
24491,5,1,3,5,5,3,3,1,5,3,1,1,1,5
